"5757","0423734","2013-07-22","2008-07-0847","257.25","",""
"5758","0424507","2013-08-12","2008-07-0847","257.25","",""
"5759","0567080","2013-09-13","2008-07-0847","371.70","",""
"5760","N/A","2008-01-01","2009-06-0929","wara aq idea","","0"
"5761","0160217","2013-04-25","2009-06-0929","257.25","",""
"5762","0160217","2013-04-25","2009-06-0929","257.25","",""
"5763","N/A","2008-01-01","2007-11-0773","wara aq idea","","0"
"5764","0158786","2013-02-21","2007-11-0773","185.00","",""
"5765","0567139","2013-09-16","2009-06-0929","210.00","",""
"5766","0159297","2013-03-14","2007-11-0773","170.00","",""
"5767","0567139","2013-09-16","2009-06-0929","210.00","",""
"5768","0160067","2013-04-16","2007-11-0773","155.00","",""
"5769","0567139","2013-09-16","2009-06-0929","210.00","",""
"5770","0160604","2013-05-10","2007-11-0773","140.00","",""
"5771","0337797","2013-06-14","2007-11-0773","200.00","",""
"5772","0567139","2013-09-16","2009-06-0929","210.00","",""
"5773","0423799","2013-07-26","2007-11-0773","147.00","",""
"5774","0567999","2013-10-16","2007-11-0773","140.00","",""
"5775","0567999","2013-10-16","2007-11-0773","140.00","",""
"5776","0567999","2013-10-16","2007-11-0773","140.00","",""
"5777","0567999","2013-10-16","2007-11-0773","140.00","",""
"5778","0567244","2013-09-23","2009-06-0929","273.00","",""
"5779","0567244","2013-09-23","2009-06-0929","273.00","",""
"5780","N/A","2008-01-01","2005-06-0324","wara aq idea","","0"
"5781","0423962","2013-07-25","2005-06-0324","178.50","",""
"5782","0424374","2013-08-06","2005-06-0324","147.00","",""
"5783","0424374","2013-08-06","2005-06-0324","147.00","",""
"5784","0566453","2013-08-22","2005-06-0324","194.25","",""
"5785","0566453","2013-08-22","2005-06-0324","194.25","",""
"5786","0566768","2013-09-03","2005-06-0324","147.00","",""
"5787","0567472","2013-09-30","2005-06-0324","194.25","",""
"5788","0567057","2013-09-12","2005-06-0324","402.00","",""
"5789","0568123","2013-10-22","2005-06-0324","388.50","",""
"5790","N/A","2008-01-01","2004-06-0113","wara aq idea","","0"
"5791","0074169","2013-02-05","2004-06-0113","","",""
"5792","0159161","2013-03-07","2004-06-0113","140","",""
"5793","0159641","2013-04-04","2004-06-0113","185","",""
"5794","0160840","2013-05-22","2004-06-0113","200","",""
"5795","N/A","2008-01-01","2010-08-1085","wara aq idea","","0"
"5796","0157468","2013-03-21","2010-08-1085","178.50","",""
"5797","0160503","2013-05-15","2010-08-1085","155","",""
"5798","0160503","2013-05-15","2010-08-1085","155","",""
"5799","0423782","2013-07-25","2010-08-1085","162.75","",""
"5800","0567050","2013-09-16","2010-08-1085","194.25","",""
"5801","0567050","2013-09-16","2010-08-1085","194.25","",""
"5802","0338033","2013-06-25","2004-06-0113","162.75","",""
"5803","0424394","2013-08-06","2004-06-0113","200.00","",""
"5804","0567329","2013-10-02","2010-08-1085","147.00","",""
"5805","0424394","2013-08-06","2004-06-0113","200.00","",""
"5806","0566988","2013-09-10","2004-06-0113","155.00","",""
"5807","0568142","2013-10-25","2010-08-1085","147.00","",""
"5808","0567977","2013-10-14","2004-06-0113","140.00","",""
"5809","N/A","2008-01-01","2005-03-0284","wara aq idea","","0"
"5810","5356061","2012-08-30","2005-03-0284","162","",""
"5812","0338253","2013-07-01","2010-11-1109","147.00","",""
"5813","0567020","2013-09-11","2010-11-1109","147.00","",""
"5814","0567020","2013-09-11","2010-11-1109","147.00","",""
"5815","0423958","2013-07-25","2005-03-0284","147.75","",""
"5816","0566934","2013-09-20","2010-11-1109","147.00","",""
"5817","0566934","2013-09-20","2010-11-1109","147.00","",""
"5818","0423958","2013-07-25","2005-03-0284","147.75","",""
"5819","0423958","2013-07-25","2005-03-0284","147.75","",""
"5820","0423958","2013-07-25","2005-03-0284","147.75","",""
"5821","N/A","2008-01-01","2011-02-1151","wara aq idea","","0"
"5822","0158758","2013-02-20","2011-02-1151","140.00","",""
"5823","0567141","2013-09-17","2005-03-0284","147.00","",""
"5824","0159377","2013-03-18","2011-02-1151","140.00","",""
"5825","0567141","2013-09-17","2005-03-0284","147.00","",""
"5826","0159870","2013-04-17","2011-02-1151","140.00","",""
"5827","0160359","2013-05-20","2011-02-1151","140.00","",""
"5828","0337750","2013-06-19","2011-02-1151","140.00","",""
"5829","0423544","2013-07-18","2011-02-1151","140.00","",""
"5830","0566340","2013-08-19","2011-02-1151","140.00","",""
"5831","0567176","2013-09-17","2011-02-1151","140.00","",""
"5832","N/A","2008-01-01","2004-06-0155","wara aq idea","","0"
"5833","0568210","2013-10-21","2011-02-1151","140.00","",""
"5834","0159532","2013-04-04","2004-06-0155","147.00","",""
"5835","N/A","2008-01-01","2004-06-0140","wara aq idea","","0"
"5836","0160255","2013-05-06","2004-06-0155","225.75","",""
"5837","0160899","2013-06-03","2004-06-0140","633.15","",""
"5838","0160255","2013-05-06","2004-06-0155","225.75","",""
"5839","0338263","2013-07-02","2004-06-0155","273.00","",""
"5840","0424271","2013-08-02","2004-06-0155","241.50","",""
"5841","0424070","2013-07-30","2004-06-0140","405.30","",""
"5842","0424070","2013-07-30","2004-06-0140","405.30","",""
"5843","0424070","2013-07-30","2004-06-0140","405.30","",""
"5844","0566774","2013-09-03","2004-06-0155","147.00","",""
"5845","0567037","2013-09-12","2004-06-0140","543.90","",""
"5846","0567037","2013-09-12","2004-06-0140","543.90","",""
"5847","0567591","2013-10-03","2004-06-0155","147.00","",""
"5848","N/A","2008-01-01","2010-04-0988","wara aq idea","","0"
"5849","0567038","2013-09-12","2010-04-0988","422.10","",""
"5850","0567120","2013-09-16","2010-04-0988","241.50","",""
"5851","0567120","2013-09-16","2010-04-0988","241.50","",""
"5852","N/A","2008-01-01","2011-01-1138","wara aq idea","","0"
"5853","0160951","2013-06-03","2011-01-1138","147.00","",""
"5854","0424072","2013-07-30","2011-01-1138","147.00","",""
"5855","N/A","2008-01-01","2010-01-0970","wara aq idea","","0"
"5856","0424072","2013-07-30","2011-01-1138","147.00","",""
"5857","0160397","2013-05-22","2010-01-0970","354.90","",""
"5858","0567039","2013-09-12","2011-01-1138","210.00","",""
"5859","0160397","2013-05-22","2010-01-0970","354.90","",""
"5860","0567238","2013-09-23","2010-01-0970","438.90","",""
"5861","0567238","2013-09-23","2010-01-0970","438.90","",""
"5862","0567039","2013-09-12","2011-01-1138","210.00","",""
"5863","0567238","2013-09-23","2010-01-0970","438.90","",""
"5864","0567121","2013-09-16","2011-01-1138","210.00","",""
"5865","0567121","2013-09-16","2011-01-1138","210.00","",""
"5866","N/A","2008-01-01","2004-06-0131","wara aq idea","","0"
"5867","N/A","2008-01-01","2013-03-1403","wara aq idea","","0"
"5868","0423938","2013-07-29","2004-06-0131","304.50","",""
"5869","0423938","2013-07-29","2004-06-0131","304.50","",""
"5870","0424114","2013-07-30","2004-06-0131","210.00","",""
"5871","0567290","2013-09-19","2013-03-1403","288.75","",""
"5872","0424114","2013-07-30","2004-06-0131","210.00","",""
"5873","0424114","2013-07-30","2004-06-0131","210.00","",""
"5874","0567605","2013-10-04","2013-03-1403","472.50","",""
"5875","0424114","2013-07-30","2004-06-0131","210.00","",""
"5876","0567605","2013-10-04","2013-03-1403","472.50","",""
"5877","0424114","2013-07-30","2004-06-0131","210.00","",""
"5878","0567605","2013-10-04","2013-03-1403","472.50","",""
"5879","N/A","2008-01-01","2010-01-0974","wara aq idea","","0"
"5880","0158898","2013-03-01","2010-01-0974","225.75","",""
"5881","N/A","2008-01-01","2004-09-0213","wara aq idea","","0"
"5882","0159530","2013-04-04","2010-01-0974","257.25","",""
"5883","0160158","2013-04-19","2010-01-0974","230.00","",""
"5884","0337664","2013-06-11","2010-01-0974","321.30","",""
"5885","0423330","2013-07-10","2010-01-0974","422.10","",""
"5886","0158504","2013-02-14","2004-09-0213","569","",""
"5887","0424529","2013-08-13","2010-01-0974","543.90","",""
"5888","0567173","2013-09-17","2010-01-0974","422.10","",""
"5889","0159079","2013-03-07","2004-09-0213","467","",""
"5890","0567482","2013-09-30","2010-01-0974","338.10","",""
"5891","0159651","2013-04-08","2004-09-0213","402","",""
"5892","0160519","2013-05-15","2004-09-0213","418","",""
"5893","0337692","2013-06-13","2004-09-0213","322","",""
"5894","0423395","2013-07-11","2004-09-0213","467","",""
"5895","0424439","2013-08-12","2004-09-0213","484","",""
"5896","0567908","2013-09-09","2004-09-0213","306","",""
"5897","0567684","2013-10-10","2004-09-0213","370","",""
"5898","N/A","2008-01-01","2006-07-0623","wara aq idea","","0"
"5899","N/A","2013-01-15","2007-04-0695","wara aq idea","","0"
"5900","0158503","2013-02-14","2006-07-0623","170.00","",""
"5901","0159080","2013-03-07","2006-07-0623","170.00","",""
"5902","0158506","2013-02-14","2007-04-0695","140","",""
"5903","0159652","2013-04-08","2006-07-0623","140.00","",""
"5904","0160520","2013-05-15","2006-07-0623","306.00","",""
"5905","0159081","2013-03-07","2007-04-0695","140","",""
"5906","0337693","2013-06-13","2006-07-0623","170.00","",""
"5907","0423393","2013-07-11","2006-07-0623","245.00","",""
"5908","0159653","2013-04-08","2007-04-0695","140","",""
"5909","0424440","2013-08-12","2006-07-0623","230.00","",""
"5910","0567909","2013-09-09","2006-07-0623","140.00","",""
"5911","0160521","2013-05-15","2007-04-0695","140","",""
"5912","0567685","2013-10-10","2006-07-0623","140.00","",""
"5913","0337691","2013-06-13","2007-04-0695","140","",""
"5914","0423396","2013-07-11","2007-04-0695","140","",""
"5915","0424441","2013-08-12","2007-04-0695","230","",""
"5916","N/A","2008-01-01","2011-02-1160","wara aq idea","","0"
"5917","0567910","2013-09-09","2007-04-0695","140","",""
"5918","0158505","2013-02-14","2011-02-1160","140.00","",""
"5919","0567686","2013-10-10","2007-04-0695","140","",""
"5920","0159082","2013-03-07","2011-02-1160","140.00","",""
"5921","0159654","2013-04-08","2011-02-1160","140.00","",""
"5922","0160522","2013-05-15","2011-02-1160","140.00","",""
"5923","0337690","2013-06-13","2011-02-1160","140.00","",""
"5924","0423394","2013-07-11","2011-02-1160","140.00","",""
"5925","0424442","2013-08-12","2011-02-1160","140.00","",""
"5926","0567911","2013-09-09","2011-02-1160","140.00","",""
"5927","0567687","2013-10-10","2011-02-1160","140.00","",""
"5928","N/A","2008-01-01","2004-05-0060","wara aq idea","","0"
"5929","0159645","2013-04-04","2004-05-0060","147.00","",""
"5930","0160274","2013-05-07","2004-05-0060","170","",""
"5931","0160274","2013-05-07","2004-05-0060","170","",""
"5932","0423644","2013-07-18","2004-05-0060","155","",""
"5933","0423644","2013-07-18","2004-05-0060","155","",""
"5934","0567381","2013-09-25","2004-05-0060","147.00","",""
"5935","N/A","2008-01-01","2007-01-0675","wara aq idea","","0"
"5936","0159463","2013-03-21","2007-01-0675","140.00","",""
"5937","0567381","2013-09-25","2004-05-0060","147.00","",""
"5938","0160533","2013-05-16","2007-01-0675","200.00","",""
"5939","0160533","2013-05-16","2007-01-0675","200.00","",""
"5940","0338015","2013-06-24","2007-01-0675","241.50","",""
"5941","0423354","2013-07-08","2007-01-0675","170.00","",""
"5942","0567073","2013-09-12","2007-01-0675","170.00","",""
"5943","0567073","2013-09-12","2007-01-0675","170.00","",""
"5944","0568028","2013-10-16","2007-01-0675","140.00","",""
"5945","N/A","2008-01-01","2010-10-1103","wara aq idea","","0"
"5946","0073848","2013-02-13","2010-10-1103","155","",""
"5947","N/A","2008-01-01","2013-06-1451","wara aq idea","","0"
"5948","0568200","2013-10-21","2013-06-1451","140.00","",""
"5949","0568200","2013-10-21","2013-06-1451","140.00","",""
"5950","0337864","2013-03-14","2010-10-1103","215","",""
"5951","0158646","2013-04-11","2010-10-1103","140","",""
"5952","N/A","2008-01-01","2013-04-1416","wara aq idea","","0"
"5953","0160562","2013-05-14","2010-10-1103","200","",""
"5954","0423955","2013-07-25","2013-04-1416","147.00","",""
"5955","0423955","2013-07-25","2013-04-1416","147.00","",""
"5956","0337864","2013-06-13","2010-10-1103","215","",""
"5957","0567251","2013-09-18","2013-04-1416","147.00","",""
"5958","0567467","2013-09-30","2013-04-1416","178.50","",""
"5959","0424165","2013-07-29","2010-10-1103","162.75","",""
"5960","0568180","2013-10-21","2013-04-1416","140.00","",""
"5961","0424194","2013-08-13","2010-10-1103","185","",""
"5962","0425730","2013-09-13","2010-10-1103","170","",""
"5963","0567523","2013-10-11","2010-10-1103","170","",""
"5964","0337561","2008-01-01","2009-10-0892","wara aq idea","","0"
"5965","0567973","2013-10-14","2013-10-1515","1075","","AF"
"5966","0424477","2008-01-01","2010-06-1043","wara aq idea","","0"
"5967","0567054","2013-09-12","2010-06-1043","162.75","",""
"5968","0567054","2013-09-12","2010-06-1043","162.75","",""
"5969","0567223","2013-09-20","2010-06-1043","273.00","",""
"5970","0567223","2013-09-20","2010-06-1043","273.00","",""
"5971","0159232","2008-01-01","2006-05-0549","338.00","",""
"5972","0159232","2008-01-01","2006-05-0549","338.00","",""
"5973","0159232","2008-01-01","2006-05-0549","338.00","",""
"5974","0424745","2013-08-15","2009-10-0892","472.50","",""
"5975","0337907","2013-06-18","2006-05-0549","371.70","",""
"5976","0337907","2013-06-18","2006-05-0549","371.70","",""
"5977","0424745","2013-08-15","2009-10-0892","472.50","",""
"5978","0424745","2013-08-15","2009-10-0892","472.50","",""
"5979","0424498","2013-08-08","2006-05-0549","490.35","",""
"5980","0424745","2013-08-15","2009-10-0892","472.50","",""
"5981","0424498","2013-08-08","2006-05-0549","490.35","",""
"5982","0567065","2013-09-12","2006-05-0549","371.70","",""
"5983","N/A","2008-01-01","2004-06-0165","wara aq idea","","0"
"5984","0160180","2013-04-22","2004-06-0165","178.50","",""
"5985","0423979","2013-06-04","2004-06-0165","225.75","",""
"5986","0423979","2013-06-04","2004-06-0165","225.75","",""
"5987","0423979","2013-06-04","2004-06-0165","225.75","",""
"5988","0423979","2013-06-04","2004-06-0165","225.75","",""
"5989","0423979","2013-06-04","2004-06-0165","225.75","",""
"5990","0566612","2013-08-28","2004-06-0165","241.50","",""
"5991","0567367","2013-09-25","2004-06-0165","178.50","",""
"5993","N/A","2013-01-01","2004-05-0049","wara aq idea","","0"
"5994","0160777","2013-05-20","2004-05-0049","147.00","",""
"5995","0567349","2013-10-04","2013-10-1516","1967.50.00","","AF"
"5996","0160777","2013-05-20","2004-05-0049","147.00","",""
"5997","0423327","2013-07-09","2004-05-0049","455.70","",""
"5998","0424398","2013-08-07","2004-05-0049","194.25","",""
"5999","0566556","2013-08-13","2004-05-0049","140.00","",""
"6000","0566556","2013-08-13","2004-05-0049","140.00","",""
"6001","0567618","2013-10-07","2004-05-0049","147.00","",""
"6002","N/A","2014-01-01","2013-01-1384","wara aq idea","","0"
"6003","0073727","2014-01-01","2004-06-0136","","","0"
"6004","0074332","2013-02-12","2004-06-0136","185","",""
"6005","0423358","2013-07-09","2013-01-1384","480.35","",""
"6006","0566560","2013-09-05","2013-01-1384","194.25","",""
"6007","0566560","2013-09-05","2013-01-1384","194.25","",""
"6008","0566950","2013-09-24","2013-01-1384","178.50","",""
"6009","0566950","2013-09-24","2013-01-1384","178.50","",""
"6010","0566950","2013-09-24","2013-01-1384","178.50","",""
"6011","N/A","2013-01-01","2005-08-0340","wara aq idea","","0"
"6012","0158774","2013-02-19","2005-08-0340","370.00","",""
"6013","0159486","2013-03-22","2005-08-0340","386.00","",""
"6014","0159650","2013-04-04","2005-08-0340","322.00","",""
"6015","0160525","2013-05-15","2005-08-0340","501.00","",""
"6016","0337996","2013-06-21","2005-08-0340","434.00","",""
"6017","0423711","2013-07-19","2005-08-0340","338.00","",""
"6018","0566307","2013-08-16","2005-08-0340","290.00","",""
"6020","0425731","2013-09-13","2005-08-0340","338.00","",""
"6021","N/A","2013-01-01","2005-12-0453","wara aq idea","","0"
"6022","0158784","2013-02-20","2005-12-0453","245.00","",""
"6023","0160759","2013-05-17","2005-12-0453","140.00","",""
"6024","0160759","2013-05-17","2005-12-0453","140.00","",""
"6025","0160759","2013-05-17","2005-12-0453","140.00","",""
"6026","0338213","2013-07-04","2005-12-0453","147.00","",""
"6027","0566831","2013-09-05","2005-12-0453","257.25","",""
"6028","0566831","2013-09-05","2005-12-0453","257.25","",""
"6029","0566932","2013-09-20","2009-10-0892","579.00","",""
"6030","0568030","2013-10-16","2009-10-0892","338.10","",""
"6032","0159487","2013-03-22","2004-06-0136","140","",""
"6033","0159649","2013-04-04","2004-06-0136","140","",""
"6034","0160524","2013-05-15","2004-06-0136","140","",""
"6035","0337995","2013-06-04","2004-06-0136","140","",""
"6036","0423713","2013-07-19","2004-06-0136","140","",""
"6037","0424651","2013-08-12","2004-06-0136","140","",""
"6038","0338135","2013-01-01","2013-05-1435","wara aq idea","","0"
"6039","0423952","2013-07-25","2013-05-1435","485.83","",""
"6041","0160904","2013-04-28","2013-04-1420","wara aq idea","","0"
"6042","N/A","2013-01-01","2013-10-1513","wara aq idea","","0"
"6043","0338005","2013-06-21","2013-04-1420","140","",""
"6045","0424284","2013-08-02","2013-04-1420","147.00","",""
"6048","0566665","2013-08-30","2013-04-1420","1,222.00","",""
"6049","0567184","2013-09-17","2013-04-1420","260","",""
"6056","0566665","2013-08-30","2013-04-1420","1,222.00","",""
"6057","0567800","2013-10-13","2013-04-1420","548.35","",""
"6058","N/A","2013-01-01","2004-07-0182","wara aq idea","","0"
"6059","0424140","2013-07-31","2004-07-0182","178.50","",""
"6060","0424140","2013-07-31","2004-07-0182","178.50","",""
"6062","0159988","2013-04-16","2006-11-0663","178.50","",""
"6063","0160704","2013-05-16","2006-11-0663","147.00","",""
"6064","0160876","2013-05-31","2006-11-0663","162.75","",""
"6065","0337770","2013-06-11","2006-11-0663","210.00","",""
"6066","0423996","2013-07-29","2006-11-0663","288.75","",""
"6067","N/A","2013-01-01","2008-10-0863","wara aq idea","","0"
"6068","0424360","2013-08-05","2006-11-0663","194.25","",""
"6069","0567615","2013-10-04","2006-11-0663","257.25","",""
"6070","0158738","2013-03-01","2008-10-0863","194.25","",""
"6071","0424080","2013-08-01","2008-10-0863","257.25","",""
"6072","0424080","2013-08-01","2008-10-0863","257.25","",""
"6073","0424080","2013-08-01","2008-10-0863","257.25","",""
"6074","0424080","2013-08-01","2008-10-0863","257.25","",""
"6075","0567031","2013-09-12","2008-10-0863","273.00","",""
"6076","0338119","2013-06-21","2013-05-1433","492.83","","0"
"6077","0567031","2013-09-12","2008-10-0863","273.00","",""
"6078","0424660","2013-08-12","2013-05-1433","147.00","",""
"6079","N/A","2013-01-01","2004-06-0137","wara aq idea","","0"
"6080","0423753","2013-07-22","2004-06-0137","304.50","",""
"6081","0423753","2013-07-22","2004-06-0137","304.50","",""
"6082","0566358","2013-01-01","2007-08-0751","wara aq idea","","0"
"6083","0424251","2013-08-01","2004-06-0137","321.30","",""
"6084","0425736","2013-09-13","2007-08-0751","450","",""
"6085","0424680","2013-08-13","2004-06-0137","388.50","",""
"6086","0425732","2013-09-13","2004-06-0137","450.00","",""
"6087","0425732","2013-09-13","2004-06-0137","450.00","",""
"6088","0425732","2013-09-13","2004-06-0137","450.00","",""
"6089","0425732","2013-09-13","2004-06-0137","450.00","",""
"6090","0158537","2013-01-01","2005-10-0431","wara aq idea","","0"
"6091","N/A","2013-01-01","2013-06-1463","wara aq idea","","0"
"6092","0567761","2013-10-10","2013-06-1463","147.00","",""
"6093","0337930","2013-06-24","2005-10-0431","273.00","",""
"6094","0337930","2013-06-24","2005-10-0431","273.00","",""
"6095","0337930","2013-06-24","2005-10-0431","273.00","",""
"6096","N/A","2013-01-01","2004-05-0053","wara aq idea","","0"
"6097","0073846","2013-02-13","2004-05-0053","354.00","",""
"6098","0337930","2013-06-24","2005-10-0431","273.00","",""
"6099","0158632","2013-03-14","2004-05-0053","402.00","",""
"6100","0158644","2013-04-11","2004-05-0053","450.00","",""
"6101","0160561","2013-05-14","2004-05-0053","637.00","",""
"6102","0423448","2013-07-15","2005-10-0431","","",""
"6103","0337862","2013-06-13","2004-05-0053","450.00","",""
"6104","0424195","2013-08-13","2004-05-0053","450.00","",""
"6105","0424195","2013-08-13","2004-05-0053","450.00","",""
"6106","0567501","2013-09-26","2004-05-0053","371.70","",""
"6107","N/A","2013-01-01","2010-07-1062","wara aq idea","","0"
"6108","0568034","2013-10-16","2010-07-1062","338.10","",""
"6110","N/A","2013-01-01","2004-05-0020","wara aq idea","","0"
"6111","0337861","2013-06-13","2004-05-0020","526.05","",""
"6112","0337861","2013-06-13","2004-05-0020","526.05","",""
"6113","0423462","2013-07-11","2004-05-0020","438.90","",""
"6114","0423462","2013-07-11","2004-05-0020","438.90","",""
"6115","0423462","2013-07-11","2004-05-0020","438.90","",""
"6116","0566979","2013-09-10","2004-05-0020","304.50","",""
"6117","0566979","2013-09-10","2004-05-0020","304.50","",""
"6118","0566769","2013-09-03","2013-04-1419","1075","","A"
"6119","N/A","2013-01-01","2005-03-0269","wara aq idea","","0"
"6120","0567771","2013-10-10","2013-04-1419","1571.1","","AF 0566769/09/03"
"6121","0158677","2013-02-20","2005-03-0269","260.00","",""
"6122","0159501","2013-03-20","2005-03-0269","260.00","",""
"6123","0160162","2013-04-23","2005-03-0269","215.00","",""
"6124","0160806","2013-05-21","2005-03-0269","260.00","",""
"6125","0337989","2013-06-19","2005-03-0269","230.00","",""
"6126","0423637","2013-07-18","2005-03-0269","322.00","",""
"6127","0566311","2013-08-16","2005-03-0269","322.00","",""
"6128","0567301","2013-09-29","2005-03-0269","370.00","",""
"6129","0568029","2013-10-16","2005-03-0269","290.00","",""
"6130","0568297","2013-10-25","2012-08-1322","162.75","",""
"6131","0568296","2013-10-25","2004-06-0165","194.25","","PAID"
"6132","0568304","2013-10-25","2008-11-0881","200.00","","PAID"
"6133","0568298","2013-10-25","2011-03-1171","185","",""
"6134","N/A","2013-01-01","2008-07-0842","wara aq idea","","0"
"6135","0158556","2013-02-19","2008-07-0842","185.00","",""
"6136","015708","2013-04-02","2008-07-0842","257.25","",""
"6137","0160984","2013-06-06","2008-07-0842","241.50","",""
"6138","0160984","2013-06-06","2008-07-0842","241.50","",""
"6139","0338193","2013-07-03","2008-07-0842","194.25","",""
"6140","0566723","2013-09-03","2008-07-0842","178.50","",""
"6141","0566723","2013-09-03","2008-07-0842","178.50","",""
"6142","0158726","2013-03-04","2004-05-0036","wara aq idea","","0"
"6143","0568158","2013-10-18","2008-07-0842","140.00","",""
"6144","0160607","2013-05-13","2004-05-0036","185","",""
"6145","0568158","2013-10-18","2008-07-0842","140.00","",""
"6146","0160607","2013-05-13","2004-05-0036","185","",""
"6147","0160607","2013-05-13","2004-05-0036","185","",""
"6148","N/A","2013-01-01","2004-05-0047","wara aq idea","","0"
"6149","0567153","2013-09-17","2004-05-0036","304.50","",""
"6150","0424124","2013-07-30","2004-05-0047","241.50","",""
"6151","0424124","2013-07-30","2004-05-0047","241.50","",""
"6152","0567153","2013-09-17","2004-05-0036","304.50","",""
"6153","0566375","2013-08-20","2004-05-0047","273.00","",""
"6154","0566375","2013-08-20","2004-05-0047","273.00","",""
"6155","0567153","2013-09-17","2004-05-0036","304.50","",""
"6156","0566375","2013-08-20","2004-05-0047","273.00","",""
"6157","0567070","2013-09-12","2004-05-0047","288.75","",""
"6158","0567964","2013-10-14","2004-05-0047","241.50","",""
"6159","N/A","2013-01-01","2006-03-0485","wara aq idea","","0"
"6160","0160318","2013-05-02","2006-03-0485","178.50","",""
"6161","0160318","2013-05-02","2006-03-0485","178.50","",""
"6162","0423271","2013-07-04","2006-03-0485","225.75","",""
"6163","0337942","2013-06-25","2004-08-0797","wara aq idea","","0"
"6164","0423271","2013-07-04","2006-03-0485","225.75","",""
"6165","0338144","2013-09-25","2004-08-0797","705","",""
"6166","0566341","2013-08-19","2006-03-0485","194.25","",""
"6167","0338144","2013-09-25","2004-08-0797","705","",""
"6168","0566341","2013-08-19","2006-03-0485","194.25","",""
"6169","0567583","2013-10-03","2006-03-0485","210.00","",""
"6170","N/A","2013-01-01","2004-05-0054","wara aq idea","","0"
"6171","0158768","2013-02-20","2004-05-0054","140.00","",""
"6172","0159338","2013-03-19","2004-05-0054","140.00","",""
"6173","0160127","2013-04-19","2004-05-0054","185.00","",""
"6174","0160342","2013-05-20","2004-05-0054","245.00","",""
"6175","0337875","2013-06-18","2004-05-0054","535.00","",""
"6176","0423593","2013-07-17","2004-05-0054","185.00","",""
"6177","0424629","2013-08-20","2004-05-0054","170.00","",""
"6178","0567294","2013-09-20","2004-05-0054","155.00","",""
"6179","0567235","2013-09-23","2013-09-1512","1967.5","","AF"
"6180","0568171","2013-10-21","2004-05-0054","155.00","",""
"6181","0567973","2013-10-14","2013-10-1515","1075","","AF"
"6182","0568306","2013-10-25","2004-07-0182","210.00","","PAID"
"6183","0568306","2013-10-25","2004-07-0182","273.00","","PAID"
"6184","0568306","2013-10-25","2004-07-0182","354.90","","PAID"
"6185","N/A","2013-01-01","2006-06-0591","0","","0"
"6186","0160311","2013-05-02","2006-06-0591","526.05","",""
"6187","0160311","2013-05-02","2006-06-0591","526.05","",""
"6188","0160311","2013-05-02","2006-06-0591","526.05","",""
"6189","0160963","2013-06-05","2006-06-0591","615.30","",""
"6190","0338259","2013-07-02","2006-06-0591","388.50","",""
"6191","0338200","2013-07-04","2006-06-0591","450","",""
"6192","0566844","2013-09-06","2006-06-0591","472.50","",""
"6193","0567254","2013-09-18","2006-06-0591","671","",""
"6194","0568205","2013-10-21","2006-06-0591","793.80","",""
"6195","N/A","2013-01-01","2005-10-0430","wara aq idea","","0"
"6196","0160327","2013-05-02","2005-10-0430","147.00","",""
"6197","0567754","2013-10-08","2005-10-0430","304.50","",""
"6198","0567754","2013-10-08","2005-10-0430","304.50","",""
"6199","0567754","2013-10-08","2005-10-0430","304.50","",""
"6200","0567754","2013-10-08","2005-10-0430","304.50","",""
"6201","0567754","2013-10-08","2005-10-0430","304.50","",""
"6202","0567505","2013-10-28","2012-09-1329","194.25","","PAID"
"6203","0567505","2013-10-28","2012-09-1329","225.75","","PAID"
"6204","N/A","2013-01-01","2004-08-0211","wara aq idea","","0"
"6205","0338109","2013-06-21","2004-08-0211","147.00","",""
"6206","0338109","2013-06-21","2004-08-0211","147.00","",""
"6207","0424057","2013-07-30","2004-08-0211","147.00","",""
"6208","0424057","2013-07-30","2004-08-0211","147.00","",""
"6209","0566925","2013-09-20","2004-08-0211","147.00","",""
"6210","0566925","2013-09-20","2004-08-0211","147.00","",""
"6211","0566925","2013-09-20","2004-08-0211","147.00","",""
"6213","0158792","2013-02-21","2012-12-1370","480.35","",""
"6214","0423809","2013-07-23","2012-12-1370","176.75","",""
"6215","0423434","2013-07-15","2012-12-1370","536.35","",""
"6216","0423809","2013-07-23","2012-12-1370","176.75","",""
"6217","0566902","2013-09-17","2012-12-1370","574.85","",""
"6218","0567510","2013-10-11","2012-12-1370","220.5","",""
"6219","0567510","2013-10-11","2012-12-1370","220.5","",""
"6220","N/A","2013-01-01","2008-09-0857","wara aq idea","","0"
"6221","0454202","2013-07-30","2008-09-0857","579.60","",""
"6222","0454202","2013-07-30","2008-09-0857","579.60","",""
"6223","N/A","2013-01-01","2012-05-1286","wara aq idea","","0"
"6224","0074349","2013-02-13","2012-05-1286","170.00","",""
"6225","0424058","2013-07-30","2012-05-1286","194.25","",""
"6226","0424058","2013-07-30","2012-05-1286","194.25","",""
"6227","0424058","2013-07-30","2012-05-1286","194.25","",""
"6228","0567032","2013-09-12","2012-05-1286","147.00","",""
"6229","0567032","2013-09-12","2012-05-1286","147.00","",""
"6231","N/A","2013-01-01","2013-05-1430","","","0"
"6232","0337830","2013-06-14","2013-05-1430","457.83","",""
"6233","0424670","2013-08-12","2013-05-1430","508.58","",""
"6234","0568109","2013-10-21","2013-05-1430","492.83","",""
"6235","N/A","2013-01-01","2007-08-0756","wara aq idea","","0"
